           1          11
   2.2272918342725122E-002  0.16166762503834153     
   5.5882437368315286E-003   2.0114834748700922E-002
   2.8814430085293587E-003   2.0233997674713376E-002
   6.3647631915204146E-005   1.1155986893259917E-002
   9.6821618384360722E-003   1.7730828332186404E-002
   5.7550245353078988E-003   2.1934391344416510E-002
   6.4864673977057608E-003   1.9671919799799081E-002
   3.6506783356821818E-003   1.2458892721323968E-002
   5.9696465939282550E-003   2.4713417460376724E-002
   3.5064240073869992E-003   3.1934095554038438E-004
   2.3652908258990600E-004   1.0380538089755117E-003
   2.9818828123463047E-003   1.9738668324364968E-003
